county_fips_code,county_name,state,state_fips_code,date,confirmed_cases,deaths
02185,North Slope Borough ,AK,02,2020-02-06,0,0
02185,North Slope Borough ,AK,02,2020-02-07,0,0
02185,North Slope Borough ,AK,02,2020-02-08,0,0
02185,North Slope Borough ,AK,02,2020-02-09,0,0
02185,North Slope Borough ,AK,02,2020-02-10,0,0
02185,North Slope Borough ,AK,02,2020-02-11,0,0
02185,North Slope Borough ,AK,02,2020-02-12,0,0
02185,North Slope Borough ,AK,02,2020-02-13,0,0
02185,North Slope Borough ,AK,02,2020-02-14,0,0
02185,North Slope Borough ,AK,02,2020-02-15,0,0
02185,North Slope Borough ,AK,02,2020-02-16,0,0
02185,North Slope Borough ,AK,02,2020-02-17,0,0
02185,North Slope Borough ,AK,02,2020-02-18,0,0
02185,North Slope Borough ,AK,02,2020-02-19,0,0
02185,North Slope Borough ,AK,02,2020-02-20,0,0
02185,North Slope Borough ,AK,02,2020-02-21,0,0
02185,North Slope Borough ,AK,02,2020-02-22,0,0
02185,North Slope Borough ,AK,02,2020-02-23,0,0
02185,North Slope Borough ,AK,02,2020-02-24,0,0
02185,North Slope Borough ,AK,02,2020-02-25,0,0
02185,North Slope Borough ,AK,02,2020-02-26,0,0
02185,North Slope Borough ,AK,02,2020-02-27,0,0
02185,North Slope Borough ,AK,02,2020-02-28,0,0
02185,North Slope Borough ,AK,02,2020-02-29,0,0
02185,North Slope Borough ,AK,02,2020-03-01,0,0
02185,North Slope Borough ,AK,02,2020-03-02,0,0
02185,North Slope Borough ,AK,02,2020-03-03,0,0
02185,North Slope Borough ,AK,02,2020-03-04,0,0
02185,North Slope Borough ,AK,02,2020-03-05,0,0
02185,North Slope Borough ,AK,02,2020-03-06,0,0
02185,North Slope Borough ,AK,02,2020-03-07,0,0
02185,North Slope Borough ,AK,02,2020-03-08,0,0
02185,North Slope Borough ,AK,02,2020-03-09,0,0
02185,North Slope Borough ,AK,02,2020-03-10,0,0
02185,North Slope Borough ,AK,02,2020-03-11,0,0
02185,North Slope Borough ,AK,02,2020-03-12,0,0
02185,North Slope Borough ,AK,02,2020-03-13,0,0
02185,North Slope Borough ,AK,02,2020-03-14,0,0
02185,North Slope Borough ,AK,02,2020-03-15,0,0
02185,North Slope Borough ,AK,02,2020-03-16,0,0
02185,North Slope Borough ,AK,02,2020-03-17,0,0
02185,North Slope Borough ,AK,02,2020-03-18,0,0
02185,North Slope Borough ,AK,02,2020-03-19,0,0
02185,North Slope Borough ,AK,02,2020-03-20,0,0
02185,North Slope Borough ,AK,02,2020-03-21,0,0
02185,North Slope Borough ,AK,02,2020-03-22,0,0
02185,North Slope Borough ,AK,02,2020-03-23,0,0
02185,North Slope Borough ,AK,02,2020-03-24,0,0
02185,North Slope Borough ,AK,02,2020-03-25,0,0
02185,North Slope Borough ,AK,02,2020-03-26,0,0
02185,North Slope Borough ,AK,02,2020-03-27,0,0
02185,North Slope Borough ,AK,02,2020-03-28,0,0
02185,North Slope Borough ,AK,02,2020-03-29,0,0
02185,North Slope Borough ,AK,02,2020-03-30,0,0
02185,North Slope Borough ,AK,02,2020-03-31,0,0
02185,North Slope Borough ,AK,02,2020-04-01,0,0
02185,North Slope Borough ,AK,02,2020-04-02,0,0
02185,North Slope Borough ,AK,02,2020-04-03,0,0
02185,North Slope Borough ,AK,02,2020-04-04,0,0
02185,North Slope Borough ,AK,02,2020-04-05,0,0
02185,North Slope Borough ,AK,02,2020-04-06,0,0
02185,North Slope Borough ,AK,02,2020-04-07,0,0
02185,North Slope Borough ,AK,02,2020-04-08,0,0
02185,North Slope Borough ,AK,02,2020-04-09,0,0
02185,North Slope Borough ,AK,02,2020-04-10,0,0
02185,North Slope Borough ,AK,02,2020-04-11,0,0
02185,North Slope Borough ,AK,02,2020-04-12,0,0
02185,North Slope Borough ,AK,02,2020-04-13,0,0
02185,North Slope Borough ,AK,02,2020-04-14,0,0
02185,North Slope Borough ,AK,02,2020-04-15,0,0
02185,North Slope Borough ,AK,02,2020-04-16,0,0
02185,North Slope Borough ,AK,02,2020-04-17,0,0
02185,North Slope Borough ,AK,02,2020-04-18,0,0
02185,North Slope Borough ,AK,02,2020-04-19,0,0
02185,North Slope Borough ,AK,02,2020-04-20,0,0
02185,North Slope Borough ,AK,02,2020-04-21,0,0
02185,North Slope Borough ,AK,02,2020-04-22,0,0
02185,North Slope Borough ,AK,02,2020-04-23,0,0
02185,North Slope Borough ,AK,02,2020-04-24,0,0
02185,North Slope Borough ,AK,02,2020-04-25,0,0
02185,North Slope Borough ,AK,02,2020-04-26,0,0
02185,North Slope Borough ,AK,02,2020-04-27,0,0
02185,North Slope Borough ,AK,02,2020-04-28,0,0
02185,North Slope Borough ,AK,02,2020-04-29,0,0
02185,North Slope Borough ,AK,02,2020-04-30,0,0
02185,North Slope Borough ,AK,02,2020-05-01,0,0
02185,North Slope Borough ,AK,02,2020-05-02,0,0
02185,North Slope Borough ,AK,02,2020-05-03,0,0
02185,North Slope Borough ,AK,02,2020-05-04,0,0
02185,North Slope Borough ,AK,02,2020-05-05,0,0
02185,North Slope Borough ,AK,02,2020-05-06,0,0
02185,North Slope Borough ,AK,02,2020-05-07,0,0
02185,North Slope Borough ,AK,02,2020-05-08,0,0
02185,North Slope Borough ,AK,02,2020-05-09,0,0
02185,North Slope Borough ,AK,02,2020-05-10,0,0
02185,North Slope Borough ,AK,02,2020-05-11,0,0
02185,North Slope Borough ,AK,02,2020-05-12,0,0
02185,North Slope Borough ,AK,02,2020-05-13,0,0
02185,North Slope Borough ,AK,02,2020-05-14,0,0
02185,North Slope Borough ,AK,02,2020-05-15,0,0
02185,North Slope Borough ,AK,02,2020-05-16,0,0
02185,North Slope Borough ,AK,02,2020-05-17,0,0
02185,North Slope Borough ,AK,02,2020-05-18,0,0
02185,North Slope Borough ,AK,02,2020-05-19,0,0
02185,North Slope Borough ,AK,02,2020-05-20,0,0
02185,North Slope Borough ,AK,02,2020-05-21,0,0
02185,North Slope Borough ,AK,02,2020-05-22,0,0
02185,North Slope Borough ,AK,02,2020-05-23,0,0
02185,North Slope Borough ,AK,02,2020-05-24,0,0
02185,North Slope Borough ,AK,02,2020-05-25,0,0
02185,North Slope Borough ,AK,02,2020-05-26,0,0
02185,North Slope Borough ,AK,02,2020-05-27,0,0
02185,North Slope Borough ,AK,02,2020-05-28,0,0
02185,North Slope Borough ,AK,02,2020-05-29,1,0
02185,North Slope Borough ,AK,02,2020-05-30,1,0
02185,North Slope Borough ,AK,02,2020-05-31,1,0
02185,North Slope Borough ,AK,02,2020-06-01,1,0
02185,North Slope Borough ,AK,02,2020-06-02,1,0
02185,North Slope Borough ,AK,02,2020-06-03,1,0
02185,North Slope Borough ,AK,02,2020-06-04,1,0
02185,North Slope Borough ,AK,02,2020-06-05,1,0
02185,North Slope Borough ,AK,02,2020-06-06,1,0
02185,North Slope Borough ,AK,02,2020-06-07,1,0
02185,North Slope Borough ,AK,02,2020-06-08,1,0
02185,North Slope Borough ,AK,02,2020-06-09,1,0
02185,North Slope Borough ,AK,02,2020-06-10,1,0
02185,North Slope Borough ,AK,02,2020-06-11,1,0
02185,North Slope Borough ,AK,02,2020-06-12,1,0
02185,North Slope Borough ,AK,02,2020-06-13,1,0
02185,North Slope Borough ,AK,02,2020-06-14,1,0
02185,North Slope Borough ,AK,02,2020-06-15,1,0
02185,North Slope Borough ,AK,02,2020-06-16,1,0
02185,North Slope Borough ,AK,02,2020-06-17,1,0
02185,North Slope Borough ,AK,02,2020-06-18,1,0
02185,North Slope Borough ,AK,02,2020-06-19,2,0
02185,North Slope Borough ,AK,02,2020-06-20,3,0
02185,North Slope Borough ,AK,02,2020-06-21,3,0
02185,North Slope Borough ,AK,02,2020-06-22,3,0
02185,North Slope Borough ,AK,02,2020-06-23,4,0
02185,North Slope Borough ,AK,02,2020-06-24,4,0
02185,North Slope Borough ,AK,02,2020-06-25,4,0
02185,North Slope Borough ,AK,02,2020-06-26,4,0
02185,North Slope Borough ,AK,02,2020-06-27,4,0
02185,North Slope Borough ,AK,02,2020-06-28,4,0
02185,North Slope Borough ,AK,02,2020-06-29,4,0
02185,North Slope Borough ,AK,02,2020-06-30,4,0
02185,North Slope Borough ,AK,02,2020-07-01,4,0
02185,North Slope Borough ,AK,02,2020-07-02,4,0
02185,North Slope Borough ,AK,02,2020-07-03,4,0
02185,North Slope Borough ,AK,02,2020-07-04,4,0
02185,North Slope Borough ,AK,02,2020-07-05,4,0
02185,North Slope Borough ,AK,02,2020-07-06,4,0
02185,North Slope Borough ,AK,02,2020-07-07,4,0
02185,North Slope Borough ,AK,02,2020-07-08,4,0
02185,North Slope Borough ,AK,02,2020-07-09,4,0
02185,North Slope Borough ,AK,02,2020-07-10,4,0
02185,North Slope Borough ,AK,02,2020-07-11,4,0
02185,North Slope Borough ,AK,02,2020-07-12,4,0
02185,North Slope Borough ,AK,02,2020-07-13,5,0
02185,North Slope Borough ,AK,02,2020-07-14,6,0
02185,North Slope Borough ,AK,02,2020-07-15,5,0
02185,North Slope Borough ,AK,02,2020-07-16,5,0
02185,North Slope Borough ,AK,02,2020-07-17,5,0
02185,North Slope Borough ,AK,02,2020-07-18,6,0
02185,North Slope Borough ,AK,02,2020-07-19,7,0
02185,North Slope Borough ,AK,02,2020-07-20,7,0
02185,North Slope Borough ,AK,02,2020-07-21,7,0
02185,North Slope Borough ,AK,02,2020-07-22,8,0
02185,North Slope Borough ,AK,02,2020-07-23,8,0
02185,North Slope Borough ,AK,02,2020-07-24,8,0
02185,North Slope Borough ,AK,02,2020-07-25,9,0
02185,North Slope Borough ,AK,02,2020-07-26,9,0
02185,North Slope Borough ,AK,02,2020-07-27,9,0
02185,North Slope Borough ,AK,02,2020-07-28,12,0
02185,North Slope Borough ,AK,02,2020-07-29,12,0
02185,North Slope Borough ,AK,02,2020-07-30,14,0
02185,North Slope Borough ,AK,02,2020-07-31,17,0
02185,North Slope Borough ,AK,02,2020-08-01,17,0
02185,North Slope Borough ,AK,02,2020-08-02,17,0
02185,North Slope Borough ,AK,02,2020-08-03,17,0
02185,North Slope Borough ,AK,02,2020-08-04,20,0
02185,North Slope Borough ,AK,02,2020-08-05,21,0
02185,North Slope Borough ,AK,02,2020-08-06,21,0
02185,North Slope Borough ,AK,02,2020-08-07,21,0
02185,North Slope Borough ,AK,02,2020-08-08,21,0
02185,North Slope Borough ,AK,02,2020-08-09,21,0
02185,North Slope Borough ,AK,02,2020-08-10,24,0
02185,North Slope Borough ,AK,02,2020-08-11,24,0
02185,North Slope Borough ,AK,02,2020-08-12,25,0
02185,North Slope Borough ,AK,02,2020-08-13,25,0
02185,North Slope Borough ,AK,02,2020-08-14,26,0
02185,North Slope Borough ,AK,02,2020-08-15,29,0
02185,North Slope Borough ,AK,02,2020-08-16,30,0
02185,North Slope Borough ,AK,02,2020-08-17,32,0
02185,North Slope Borough ,AK,02,2020-08-18,33,0
02185,North Slope Borough ,AK,02,2020-08-19,33,0
02185,North Slope Borough ,AK,02,2020-08-20,35,0
02185,North Slope Borough ,AK,02,2020-08-21,36,0
02185,North Slope Borough ,AK,02,2020-08-22,36,0
02185,North Slope Borough ,AK,02,2020-08-23,37,0
02185,North Slope Borough ,AK,02,2020-08-24,37,0
02185,North Slope Borough ,AK,02,2020-08-25,37,0
02185,North Slope Borough ,AK,02,2020-08-26,40,0
02185,North Slope Borough ,AK,02,2020-08-27,40,0
02185,North Slope Borough ,AK,02,2020-08-28,41,0
02185,North Slope Borough ,AK,02,2020-08-29,41,0
02185,North Slope Borough ,AK,02,2020-08-30,43,0
02185,North Slope Borough ,AK,02,2020-08-31,46,0
02185,North Slope Borough ,AK,02,2020-09-01,46,0
02185,North Slope Borough ,AK,02,2020-09-02,46,0
02185,North Slope Borough ,AK,02,2020-09-03,48,0
02185,North Slope Borough ,AK,02,2020-09-04,49,0
02185,North Slope Borough ,AK,02,2020-09-05,50,0
02185,North Slope Borough ,AK,02,2020-09-06,55,0
02185,North Slope Borough ,AK,02,2020-09-07,58,0
02185,North Slope Borough ,AK,02,2020-09-08,59,0
02185,North Slope Borough ,AK,02,2020-09-09,61,0
02185,North Slope Borough ,AK,02,2020-09-10,63,0
02185,North Slope Borough ,AK,02,2020-09-11,65,0
02185,North Slope Borough ,AK,02,2020-09-12,67,0
02185,North Slope Borough ,AK,02,2020-09-13,68,0
02185,North Slope Borough ,AK,02,2020-09-14,69,0
02185,North Slope Borough ,AK,02,2020-09-15,71,0
02185,North Slope Borough ,AK,02,2020-09-16,72,0
02185,North Slope Borough ,AK,02,2020-09-17,74,0
02185,North Slope Borough ,AK,02,2020-09-18,82,0
02185,North Slope Borough ,AK,02,2020-09-19,87,0
02185,North Slope Borough ,AK,02,2020-09-20,91,0
02185,North Slope Borough ,AK,02,2020-09-21,94,0
02185,North Slope Borough ,AK,02,2020-09-22,99,0
02185,North Slope Borough ,AK,02,2020-09-23,99,0
02185,North Slope Borough ,AK,02,2020-09-24,102,0
02185,North Slope Borough ,AK,02,2020-09-25,119,0
02185,North Slope Borough ,AK,02,2020-09-26,122,0
02185,North Slope Borough ,AK,02,2020-09-27,127,0
02185,North Slope Borough ,AK,02,2020-09-28,128,0
02185,North Slope Borough ,AK,02,2020-09-29,129,0
02185,North Slope Borough ,AK,02,2020-09-30,136,0
02185,North Slope Borough ,AK,02,2020-10-01,138,0
02185,North Slope Borough ,AK,02,2020-10-02,142,0
02185,North Slope Borough ,AK,02,2020-10-03,147,0
02185,North Slope Borough ,AK,02,2020-10-04,151,0
02185,North Slope Borough ,AK,02,2020-10-05,152,0
02185,North Slope Borough ,AK,02,2020-10-06,152,0
02185,North Slope Borough ,AK,02,2020-10-07,154,0
02185,North Slope Borough ,AK,02,2020-10-08,154,0
02185,North Slope Borough ,AK,02,2020-10-09,159,0
02185,North Slope Borough ,AK,02,2020-10-10,161,0
02185,North Slope Borough ,AK,02,2020-10-11,162,0
02185,North Slope Borough ,AK,02,2020-10-12,165,0
02185,North Slope Borough ,AK,02,2020-10-13,170,0
02185,North Slope Borough ,AK,02,2020-10-14,179,0
02185,North Slope Borough ,AK,02,2020-10-15,184,0
02185,North Slope Borough ,AK,02,2020-10-16,186,0
02185,North Slope Borough ,AK,02,2020-10-17,200,0
02185,North Slope Borough ,AK,02,2020-10-18,205,0
02185,North Slope Borough ,AK,02,2020-10-19,212,0
02185,North Slope Borough ,AK,02,2020-10-20,213,0
02185,North Slope Borough ,AK,02,2020-10-21,219,0
02185,North Slope Borough ,AK,02,2020-10-22,222,0
02185,North Slope Borough ,AK,02,2020-10-23,226,0
02185,North Slope Borough ,AK,02,2020-10-24,234,0
02185,North Slope Borough ,AK,02,2020-10-25,235,0
02185,North Slope Borough ,AK,02,2020-10-26,243,0
02185,North Slope Borough ,AK,02,2020-10-27,244,0
02185,North Slope Borough ,AK,02,2020-10-28,260,0
02185,North Slope Borough ,AK,02,2020-10-29,261,0
02185,North Slope Borough ,AK,02,2020-10-30,265,0
02185,North Slope Borough ,AK,02,2020-10-31,267,0
02185,North Slope Borough ,AK,02,2020-11-01,269,0
02185,North Slope Borough ,AK,02,2020-11-02,275,0
02185,North Slope Borough ,AK,02,2020-11-03,275,0
02185,North Slope Borough ,AK,02,2020-11-04,280,0
02185,North Slope Borough ,AK,02,2020-11-05,282,0
02185,North Slope Borough ,AK,02,2020-11-06,291,0
02185,North Slope Borough ,AK,02,2020-11-07,299,0
02185,North Slope Borough ,AK,02,2020-11-08,306,0
02185,North Slope Borough ,AK,02,2020-11-09,311,0
02185,North Slope Borough ,AK,02,2020-11-10,316,1
02185,North Slope Borough ,AK,02,2020-11-11,332,1
02185,North Slope Borough ,AK,02,2020-11-12,346,1
02185,North Slope Borough ,AK,02,2020-11-13,351,1
02185,North Slope Borough ,AK,02,2020-11-14,359,1
02185,North Slope Borough ,AK,02,2020-11-15,363,1
02185,North Slope Borough ,AK,02,2020-11-16,368,1
02185,North Slope Borough ,AK,02,2020-11-17,368,1
02185,North Slope Borough ,AK,02,2020-11-18,373,1
02185,North Slope Borough ,AK,02,2020-11-19,381,1
02185,North Slope Borough ,AK,02,2020-11-20,388,1
02185,North Slope Borough ,AK,02,2020-11-21,393,1
02185,North Slope Borough ,AK,02,2020-11-22,395,1
02185,North Slope Borough ,AK,02,2020-11-23,397,1
02185,North Slope Borough ,AK,02,2020-11-24,398,1
02185,North Slope Borough ,AK,02,2020-11-25,410,1
02185,North Slope Borough ,AK,02,2020-11-26,425,1
02185,North Slope Borough ,AK,02,2020-11-27,430,1
02185,North Slope Borough ,AK,02,2020-11-28,435,1
02185,North Slope Borough ,AK,02,2020-11-29,444,1
02185,North Slope Borough ,AK,02,2020-11-30,447,1
02185,North Slope Borough ,AK,02,2020-12-01,462,1
02185,North Slope Borough ,AK,02,2020-12-02,470,1
02185,North Slope Borough ,AK,02,2020-12-03,500,1
02185,North Slope Borough ,AK,02,2020-12-04,512,1
02185,North Slope Borough ,AK,02,2020-12-05,531,1
02185,North Slope Borough ,AK,02,2020-12-06,537,1
02185,North Slope Borough ,AK,02,2020-12-07,559,1
02185,North Slope Borough ,AK,02,2020-12-08,561,1
02185,North Slope Borough ,AK,02,2020-12-09,571,2
02185,North Slope Borough ,AK,02,2020-12-10,603,2
02185,North Slope Borough ,AK,02,2020-12-11,615,3
02185,North Slope Borough ,AK,02,2020-12-12,625,3
02185,North Slope Borough ,AK,02,2020-12-13,637,3
02185,North Slope Borough ,AK,02,2020-12-14,654,3
02185,North Slope Borough ,AK,02,2020-12-15,676,3
02185,North Slope Borough ,AK,02,2020-12-16,686,3
02185,North Slope Borough ,AK,02,2020-12-17,700,3
02185,North Slope Borough ,AK,02,2020-12-18,714,3
02185,North Slope Borough ,AK,02,2020-12-19,731,3
02185,North Slope Borough ,AK,02,2020-12-20,742,3
02185,North Slope Borough ,AK,02,2020-12-21,748,3
02185,North Slope Borough ,AK,02,2020-12-22,749,3
02185,North Slope Borough ,AK,02,2020-12-23,752,3
02185,North Slope Borough ,AK,02,2020-12-24,760,3
02185,North Slope Borough ,AK,02,2020-12-25,768,3
02185,North Slope Borough ,AK,02,2020-12-26,770,3
02185,North Slope Borough ,AK,02,2020-12-27,776,3
02185,North Slope Borough ,AK,02,2020-12-28,778,3
02185,North Slope Borough ,AK,02,2020-12-29,781,3
02185,North Slope Borough ,AK,02,2020-12-30,783,3
02185,North Slope Borough ,AK,02,2020-12-31,795,3
02185,North Slope Borough ,AK,02,2021-01-01,800,3
02185,North Slope Borough ,AK,02,2021-01-02,806,3
02185,North Slope Borough ,AK,02,2021-01-03,812,3
02185,North Slope Borough ,AK,02,2021-01-04,815,3
02185,North Slope Borough ,AK,02,2021-01-05,818,3
02185,North Slope Borough ,AK,02,2021-01-06,825,3
02185,North Slope Borough ,AK,02,2021-01-07,835,3
02185,North Slope Borough ,AK,02,2021-01-08,836,3
02185,North Slope Borough ,AK,02,2021-01-09,840,3
02185,North Slope Borough ,AK,02,2021-01-10,848,4
02185,North Slope Borough ,AK,02,2021-01-11,862,4
02185,North Slope Borough ,AK,02,2021-01-12,870,4
02185,North Slope Borough ,AK,02,2021-01-13,885,4
02185,North Slope Borough ,AK,02,2021-01-14,894,4
02185,North Slope Borough ,AK,02,2021-01-15,917,4
02185,North Slope Borough ,AK,02,2021-01-16,933,4
02185,North Slope Borough ,AK,02,2021-01-17,946,4
02185,North Slope Borough ,AK,02,2021-01-18,952,4
02185,North Slope Borough ,AK,02,2021-01-19,957,4
02185,North Slope Borough ,AK,02,2021-01-20,958,4
02185,North Slope Borough ,AK,02,2021-01-21,961,4
02185,North Slope Borough ,AK,02,2021-01-22,961,4
02185,North Slope Borough ,AK,02,2021-01-23,963,4
02185,North Slope Borough ,AK,02,2021-01-24,963,4
02185,North Slope Borough ,AK,02,2021-01-25,966,4
02185,North Slope Borough ,AK,02,2021-01-26,966,4
02185,North Slope Borough ,AK,02,2021-01-27,966,4
02185,North Slope Borough ,AK,02,2021-01-28,969,4
02185,North Slope Borough ,AK,02,2021-01-29,970,4
02185,North Slope Borough ,AK,02,2021-01-30,971,4
02185,North Slope Borough ,AK,02,2021-01-31,941,3
02185,North Slope Borough ,AK,02,2021-02-01,941,3
02185,North Slope Borough ,AK,02,2021-02-02,972,4
02185,North Slope Borough ,AK,02,2021-02-03,972,4
02185,North Slope Borough ,AK,02,2021-02-04,974,4
02185,North Slope Borough ,AK,02,2021-02-05,975,4
02185,North Slope Borough ,AK,02,2021-02-06,975,4
02185,North Slope Borough ,AK,02,2021-02-07,975,4
02185,North Slope Borough ,AK,02,2021-02-08,979,4
02185,North Slope Borough ,AK,02,2021-02-09,979,4
02185,North Slope Borough ,AK,02,2021-02-10,981,4
02185,North Slope Borough ,AK,02,2021-02-11,982,4
02185,North Slope Borough ,AK,02,2021-02-12,982,4
02185,North Slope Borough ,AK,02,2021-02-13,983,4
02185,North Slope Borough ,AK,02,2021-02-14,984,4
02185,North Slope Borough ,AK,02,2021-02-15,989,4
02185,North Slope Borough ,AK,02,2021-02-16,989,4
02185,North Slope Borough ,AK,02,2021-02-17,991,4
02185,North Slope Borough ,AK,02,2021-02-18,992,4
02185,North Slope Borough ,AK,02,2021-02-19,993,4
02185,North Slope Borough ,AK,02,2021-02-20,995,4
02185,North Slope Borough ,AK,02,2021-02-21,952,4
02185,North Slope Borough ,AK,02,2021-02-22,953,4
02185,North Slope Borough ,AK,02,2021-02-23,953,4
02185,North Slope Borough ,AK,02,2021-02-24,953,4
02185,North Slope Borough ,AK,02,2021-02-25,997,4
02185,North Slope Borough ,AK,02,2021-02-26,997,4
02185,North Slope Borough ,AK,02,2021-02-27,997,4
02185,North Slope Borough ,AK,02,2021-02-28,997,4
02185,North Slope Borough ,AK,02,2021-03-01,1000,4
02185,North Slope Borough ,AK,02,2021-03-02,1002,4
02185,North Slope Borough ,AK,02,2021-03-03,1002,4
02185,North Slope Borough ,AK,02,2021-03-04,1003,4
02185,North Slope Borough ,AK,02,2021-03-05,1003,4
02185,North Slope Borough ,AK,02,2021-03-06,1006,4
02185,North Slope Borough ,AK,02,2021-03-07,955,4
02185,North Slope Borough ,AK,02,2021-03-08,955,4
02185,North Slope Borough ,AK,02,2021-03-09,1009,4
02185,North Slope Borough ,AK,02,2021-03-10,1009,4
02185,North Slope Borough ,AK,02,2021-03-11,1010,4
02185,North Slope Borough ,AK,02,2021-03-12,1010,4
02185,North Slope Borough ,AK,02,2021-03-13,1011,4
02185,North Slope Borough ,AK,02,2021-03-14,1011,4
02185,North Slope Borough ,AK,02,2021-03-15,1012,4
02185,North Slope Borough ,AK,02,2021-03-16,1013,4
02185,North Slope Borough ,AK,02,2021-03-17,1014,4
02185,North Slope Borough ,AK,02,2021-03-18,1014,4
02185,North Slope Borough ,AK,02,2021-03-19,1018,4
02185,North Slope Borough ,AK,02,2021-03-20,1022,4
02185,North Slope Borough ,AK,02,2021-03-21,1023,4
02185,North Slope Borough ,AK,02,2021-03-22,1025,4
02185,North Slope Borough ,AK,02,2021-03-23,1025,4
02185,North Slope Borough ,AK,02,2021-03-24,1025,4
02185,North Slope Borough ,AK,02,2021-03-25,1029,4
02185,North Slope Borough ,AK,02,2021-03-26,1029,4
02185,North Slope Borough ,AK,02,2021-03-27,1029,4
02185,North Slope Borough ,AK,02,2021-03-28,1033,4
02185,North Slope Borough ,AK,02,2021-03-29,1040,4
02185,North Slope Borough ,AK,02,2021-03-30,1040,4
02185,North Slope Borough ,AK,02,2021-03-31,972,4
02185,North Slope Borough ,AK,02,2021-04-01,972,4
02185,North Slope Borough ,AK,02,2021-04-02,1041,4
02185,North Slope Borough ,AK,02,2021-04-03,972,4
02185,North Slope Borough ,AK,02,2021-04-04,972,4
02185,North Slope Borough ,AK,02,2021-04-05,972,4
02185,North Slope Borough ,AK,02,2021-04-06,1042,4
02185,North Slope Borough ,AK,02,2021-04-07,980,4
02185,North Slope Borough ,AK,02,2021-04-08,980,4
02185,North Slope Borough ,AK,02,2021-04-09,1043,4
02185,North Slope Borough ,AK,02,2021-04-10,981,4
02185,North Slope Borough ,AK,02,2021-04-11,981,4
02185,North Slope Borough ,AK,02,2021-04-12,1044,4
02185,North Slope Borough ,AK,02,2021-04-13,1044,4
02185,North Slope Borough ,AK,02,2021-04-14,1045,4
02185,North Slope Borough ,AK,02,2021-04-15,982,4
02185,North Slope Borough ,AK,02,2021-04-16,982,4
02185,North Slope Borough ,AK,02,2021-04-17,1046,4
02185,North Slope Borough ,AK,02,2021-04-18,1046,4
02185,North Slope Borough ,AK,02,2021-04-19,1047,4
02185,North Slope Borough ,AK,02,2021-04-20,1048,4
02185,North Slope Borough ,AK,02,2021-04-21,1049,4
02185,North Slope Borough ,AK,02,2021-04-22,1049,4
02185,North Slope Borough ,AK,02,2021-04-23,1051,4
02185,North Slope Borough ,AK,02,2021-04-24,1051,4
02185,North Slope Borough ,AK,02,2021-04-25,1054,4
02185,North Slope Borough ,AK,02,2021-04-26,1056,4
02185,North Slope Borough ,AK,02,2021-04-27,1057,4
02185,North Slope Borough ,AK,02,2021-04-28,1057,4
02185,North Slope Borough ,AK,02,2021-04-29,1058,4
02185,North Slope Borough ,AK,02,2021-04-30,1059,4
02185,North Slope Borough ,AK,02,2021-05-01,1062,4
02185,North Slope Borough ,AK,02,2021-05-02,1064,4
02185,North Slope Borough ,AK,02,2021-05-03,1064,4
02185,North Slope Borough ,AK,02,2021-05-04,1066,4
02185,North Slope Borough ,AK,02,2021-05-05,1066,4
02185,North Slope Borough ,AK,02,2021-05-06,1068,4
02185,North Slope Borough ,AK,02,2021-05-07,1068,4
02185,North Slope Borough ,AK,02,2021-05-08,1069,4
02185,North Slope Borough ,AK,02,2021-05-09,1069,4
02185,North Slope Borough ,AK,02,2021-05-10,1071,4
02185,North Slope Borough ,AK,02,2021-05-11,1072,4
02185,North Slope Borough ,AK,02,2021-05-12,1073,4
02185,North Slope Borough ,AK,02,2021-05-13,1003,4
02185,North Slope Borough ,AK,02,2021-05-14,1003,4
02185,North Slope Borough ,AK,02,2021-05-15,1003,4
02185,North Slope Borough ,AK,02,2021-05-16,1075,4
02185,North Slope Borough ,AK,02,2021-05-17,1075,4
02185,North Slope Borough ,AK,02,2021-05-18,1002,4
02185,North Slope Borough ,AK,02,2021-05-19,1002,4
02185,North Slope Borough ,AK,02,2021-05-20,1002,4
02185,North Slope Borough ,AK,02,2021-05-21,1002,4
02185,North Slope Borough ,AK,02,2021-05-22,1002,4
02185,North Slope Borough ,AK,02,2021-05-23,1002,4
02185,North Slope Borough ,AK,02,2021-05-24,1002,4
02185,North Slope Borough ,AK,02,2021-05-25,1002,4
02185,North Slope Borough ,AK,02,2021-05-26,1002,4
02185,North Slope Borough ,AK,02,2021-05-27,1002,4
02185,North Slope Borough ,AK,02,2021-05-28,1076,4
02185,North Slope Borough ,AK,02,2021-05-29,1004,4
02185,North Slope Borough ,AK,02,2021-05-30,1004,4
02185,North Slope Borough ,AK,02,2021-05-31,1004,4
02185,North Slope Borough ,AK,02,2021-06-01,1003,4
02185,North Slope Borough ,AK,02,2021-06-02,1003,4
02185,North Slope Borough ,AK,02,2021-06-03,1003,4
02185,North Slope Borough ,AK,02,2021-06-04,1003,4
02185,North Slope Borough ,AK,02,2021-06-05,1003,4
02185,North Slope Borough ,AK,02,2021-06-06,1077,4
02185,North Slope Borough ,AK,02,2021-06-07,1077,4
02185,North Slope Borough ,AK,02,2021-06-08,1077,4
02185,North Slope Borough ,AK,02,2021-06-09,1078,4
02185,North Slope Borough ,AK,02,2021-06-10,1078,4
02185,North Slope Borough ,AK,02,2021-06-11,1078,4
02185,North Slope Borough ,AK,02,2021-06-12,1078,4
02185,North Slope Borough ,AK,02,2021-06-13,1079,4
02185,North Slope Borough ,AK,02,2021-06-14,1005,4
